date,raw_value,z_score,trembling,direction,source_note,obs_date,status
2024-01-23,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-01-23 [archive import: scored retroactively, not a live reading]",2024-01-23,scoring
2024-01-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-24 [archive import: scored retroactively, not a live reading]",2024-01-24,scoring
2024-01-25,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-01-25 [archive import: scored retroactively, not a live reading]",2024-01-25,scoring
2024-01-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-26 [archive import: scored retroactively, not a live reading]",2024-01-26,scoring
2024-01-29,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-01-29 [archive import: scored retroactively, not a live reading]",2024-01-29,scoring
2024-01-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-30 [archive import: scored retroactively, not a live reading]",2024-01-30,scoring
2024-01-31,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-01-31 [archive import: scored retroactively, not a live reading]",2024-01-31,scoring
2024-02-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-01 [archive import: scored retroactively, not a live reading]",2024-02-01,scoring
2024-02-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-02 [archive import: scored retroactively, not a live reading]",2024-02-02,scoring
2024-02-05,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-02-05 [archive import: scored retroactively, not a live reading]",2024-02-05,scoring
2024-02-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-06 [archive import: scored retroactively, not a live reading]",2024-02-06,scoring
2024-02-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-07 [archive import: scored retroactively, not a live reading]",2024-02-07,scoring
2024-02-08,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-02-08 [archive import: scored retroactively, not a live reading]",2024-02-08,scoring
2024-02-09,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-02-09 [archive import: scored retroactively, not a live reading]",2024-02-09,scoring
2024-02-12,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-02-12 [archive import: scored retroactively, not a live reading]",2024-02-12,scoring
2024-02-13,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-13 [archive import: scored retroactively, not a live reading]",2024-02-13,scoring
2024-02-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-14 [archive import: scored retroactively, not a live reading]",2024-02-14,scoring
2024-02-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-15 [archive import: scored retroactively, not a live reading]",2024-02-15,scoring
2024-02-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-16 [archive import: scored retroactively, not a live reading]",2024-02-16,scoring
2024-02-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-20 [archive import: scored retroactively, not a live reading]",2024-02-20,scoring
2024-02-21,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-02-21 [archive import: scored retroactively, not a live reading]",2024-02-21,scoring
2024-02-22,106,0.011,0,up,"NY Fed SRF total accepted 106.0$m on 2024-02-22 [archive import: scored retroactively, not a live reading]",2024-02-22,scoring
2024-02-23,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-02-23 [archive import: scored retroactively, not a live reading]",2024-02-23,scoring
2024-02-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-02-26 [archive import: scored retroactively, not a live reading]",2024-02-26,scoring
2024-02-27,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2024-02-27 [archive import: scored retroactively, not a live reading]",2024-02-27,scoring
2024-02-28,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-02-28 [archive import: scored retroactively, not a live reading]",2024-02-28,scoring
2024-02-29,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-02-29 [archive import: scored retroactively, not a live reading]",2024-02-29,scoring
2024-03-01,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-03-01 [archive import: scored retroactively, not a live reading]",2024-03-01,scoring
2024-03-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-03-04 [archive import: scored retroactively, not a live reading]",2024-03-04,scoring
2024-03-05,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-03-05 [archive import: scored retroactively, not a live reading]",2024-03-05,scoring
2024-03-06,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2024-03-06 [archive import: scored retroactively, not a live reading]",2024-03-06,scoring
2024-03-07,110,0.011,0,up,"NY Fed SRF total accepted 110.0$m on 2024-03-07 [archive import: scored retroactively, not a live reading]",2024-03-07,scoring
2024-03-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-03-08 [archive import: scored retroactively, not a live reading]",2024-03-08,scoring
2024-03-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-03-11 [archive import: scored retroactively, not a live reading]",2024-03-11,scoring
2024-03-12,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-03-12 [archive import: scored retroactively, not a live reading]",2024-03-12,scoring
2024-03-13,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-03-13 [archive import: scored retroactively, not a live reading]",2024-03-13,scoring
2024-03-14,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-03-14 [archive import: scored retroactively, not a live reading]",2024-03-14,scoring
2024-03-15,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-03-15 [archive import: scored retroactively, not a live reading]",2024-03-15,scoring
2024-03-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-03-18 [archive import: scored retroactively, not a live reading]",2024-03-18,scoring
2024-03-19,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-03-19 [archive import: scored retroactively, not a live reading]",2024-03-19,scoring
2024-03-20,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-03-20 [archive import: scored retroactively, not a live reading]",2024-03-20,scoring
2024-03-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-03-21 [archive import: scored retroactively, not a live reading]",2024-03-21,scoring
2024-03-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-03-22 [archive import: scored retroactively, not a live reading]",2024-03-22,scoring
2024-03-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-03-25 [archive import: scored retroactively, not a live reading]",2024-03-25,scoring
2024-03-26,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-03-26 [archive import: scored retroactively, not a live reading]",2024-03-26,scoring
2024-03-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-03-27 [archive import: scored retroactively, not a live reading]",2024-03-27,scoring
2024-03-28,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-03-28 [archive import: scored retroactively, not a live reading]",2024-03-28,scoring
2024-04-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-01 [archive import: scored retroactively, not a live reading]",2024-04-01,scoring
2024-04-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-02 [archive import: scored retroactively, not a live reading]",2024-04-02,scoring
2024-04-03,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-04-03 [archive import: scored retroactively, not a live reading]",2024-04-03,scoring
2024-04-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-04 [archive import: scored retroactively, not a live reading]",2024-04-04,scoring
2024-04-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-05 [archive import: scored retroactively, not a live reading]",2024-04-05,scoring
2024-04-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-08 [archive import: scored retroactively, not a live reading]",2024-04-08,scoring
2024-04-09,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-04-09 [archive import: scored retroactively, not a live reading]",2024-04-09,scoring
2024-04-10,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-04-10 [archive import: scored retroactively, not a live reading]",2024-04-10,scoring
2024-04-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-11 [archive import: scored retroactively, not a live reading]",2024-04-11,scoring
2024-04-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-12 [archive import: scored retroactively, not a live reading]",2024-04-12,scoring
2024-04-15,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-04-15 [archive import: scored retroactively, not a live reading]",2024-04-15,scoring
2024-04-16,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-04-16 [archive import: scored retroactively, not a live reading]",2024-04-16,scoring
2024-04-17,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-04-17 [archive import: scored retroactively, not a live reading]",2024-04-17,scoring
2024-04-18,113,0.011,0,up,"NY Fed SRF total accepted 113.0$m on 2024-04-18 [archive import: scored retroactively, not a live reading]",2024-04-18,scoring
2024-04-19,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-04-19 [archive import: scored retroactively, not a live reading]",2024-04-19,scoring
2024-04-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-22 [archive import: scored retroactively, not a live reading]",2024-04-22,scoring
2024-04-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-23 [archive import: scored retroactively, not a live reading]",2024-04-23,scoring
2024-04-24,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-04-24 [archive import: scored retroactively, not a live reading]",2024-04-24,scoring
2024-04-25,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-04-25 [archive import: scored retroactively, not a live reading]",2024-04-25,scoring
2024-04-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-26 [archive import: scored retroactively, not a live reading]",2024-04-26,scoring
2024-04-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-04-29 [archive import: scored retroactively, not a live reading]",2024-04-29,scoring
2024-04-30,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-04-30 [archive import: scored retroactively, not a live reading]",2024-04-30,scoring
2024-05-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-01 [archive import: scored retroactively, not a live reading]",2024-05-01,scoring
2024-05-02,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-05-02 [archive import: scored retroactively, not a live reading]",2024-05-02,scoring
2024-05-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-03 [archive import: scored retroactively, not a live reading]",2024-05-03,scoring
2024-05-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-06 [archive import: scored retroactively, not a live reading]",2024-05-06,scoring
2024-05-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-07 [archive import: scored retroactively, not a live reading]",2024-05-07,scoring
2024-05-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-08 [archive import: scored retroactively, not a live reading]",2024-05-08,scoring
2024-05-09,94,0.009,0,up,"NY Fed SRF total accepted 94.0$m on 2024-05-09 [archive import: scored retroactively, not a live reading]",2024-05-09,scoring
2024-05-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-10 [archive import: scored retroactively, not a live reading]",2024-05-10,scoring
2024-05-13,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-05-13 [archive import: scored retroactively, not a live reading]",2024-05-13,scoring
2024-05-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-14 [archive import: scored retroactively, not a live reading]",2024-05-14,scoring
2024-05-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-15 [archive import: scored retroactively, not a live reading]",2024-05-15,scoring
2024-05-16,100,0.010,0,up,"NY Fed SRF total accepted 100.0$m on 2024-05-16 [archive import: scored retroactively, not a live reading]",2024-05-16,scoring
2024-05-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-17 [archive import: scored retroactively, not a live reading]",2024-05-17,scoring
2024-05-20,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-05-20 [archive import: scored retroactively, not a live reading]",2024-05-20,scoring
2024-05-21,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2024-05-21 [archive import: scored retroactively, not a live reading]",2024-05-21,scoring
2024-05-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-22 [archive import: scored retroactively, not a live reading]",2024-05-22,scoring
2024-05-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-23 [archive import: scored retroactively, not a live reading]",2024-05-23,scoring
2024-05-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-24 [archive import: scored retroactively, not a live reading]",2024-05-24,scoring
2024-05-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-28 [archive import: scored retroactively, not a live reading]",2024-05-28,scoring
2024-05-29,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2024-05-29 [archive import: scored retroactively, not a live reading]",2024-05-29,scoring
2024-05-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-30 [archive import: scored retroactively, not a live reading]",2024-05-30,scoring
2024-05-31,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-05-31 [archive import: scored retroactively, not a live reading]",2024-05-31,scoring
2024-06-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-06-03 [archive import: scored retroactively, not a live reading]",2024-06-03,scoring
2024-06-04,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-06-04 [archive import: scored retroactively, not a live reading]",2024-06-04,scoring
2024-06-05,106,0.011,0,up,"NY Fed SRF total accepted 106.0$m on 2024-06-05 [archive import: scored retroactively, not a live reading]",2024-06-05,scoring
2024-06-06,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-06-06 [archive import: scored retroactively, not a live reading]",2024-06-06,scoring
2024-06-07,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-06-07 [archive import: scored retroactively, not a live reading]",2024-06-07,scoring
2024-06-10,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-06-10 [archive import: scored retroactively, not a live reading]",2024-06-10,scoring
2024-06-11,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-06-11 [archive import: scored retroactively, not a live reading]",2024-06-11,scoring
2024-06-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-06-12 [archive import: scored retroactively, not a live reading]",2024-06-12,scoring
2024-06-13,100,0.010,0,up,"NY Fed SRF total accepted 100.0$m on 2024-06-13 [archive import: scored retroactively, not a live reading]",2024-06-13,scoring
2024-06-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-06-14 [archive import: scored retroactively, not a live reading]",2024-06-14,scoring
2024-06-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-06-17 [archive import: scored retroactively, not a live reading]",2024-06-17,scoring
2024-06-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-06-18 [archive import: scored retroactively, not a live reading]",2024-06-18,scoring
2024-06-20,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-06-20 [archive import: scored retroactively, not a live reading]",2024-06-20,scoring
2024-06-21,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-06-21 [archive import: scored retroactively, not a live reading]",2024-06-21,scoring
2024-06-24,36,0.004,0,up,"NY Fed SRF total accepted 36.0$m on 2024-06-24 [archive import: scored retroactively, not a live reading]",2024-06-24,scoring
2024-06-25,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-06-25 [archive import: scored retroactively, not a live reading]",2024-06-25,scoring
2024-06-26,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-06-26 [archive import: scored retroactively, not a live reading]",2024-06-26,scoring
2024-06-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-06-27 [archive import: scored retroactively, not a live reading]",2024-06-27,scoring
2024-06-28,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-06-28 [archive import: scored retroactively, not a live reading]",2024-06-28,scoring
2024-07-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-01 [archive import: scored retroactively, not a live reading]",2024-07-01,scoring
2024-07-02,10,0.001,0,up,"NY Fed SRF total accepted 10.0$m on 2024-07-02 [archive import: scored retroactively, not a live reading]",2024-07-02,scoring
2024-07-03,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-03 [archive import: scored retroactively, not a live reading]",2024-07-03,scoring
2024-07-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-05 [archive import: scored retroactively, not a live reading]",2024-07-05,scoring
2024-07-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-08 [archive import: scored retroactively, not a live reading]",2024-07-08,scoring
2024-07-09,97,0.010,0,up,"NY Fed SRF total accepted 97.0$m on 2024-07-09 [archive import: scored retroactively, not a live reading]",2024-07-09,scoring
2024-07-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-10 [archive import: scored retroactively, not a live reading]",2024-07-10,scoring
2024-07-11,102,0.010,0,up,"NY Fed SRF total accepted 102.0$m on 2024-07-11 [archive import: scored retroactively, not a live reading]",2024-07-11,scoring
2024-07-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-12 [archive import: scored retroactively, not a live reading]",2024-07-12,scoring
2024-07-15,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-07-15 [archive import: scored retroactively, not a live reading]",2024-07-15,scoring
2024-07-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-16 [archive import: scored retroactively, not a live reading]",2024-07-16,scoring
2024-07-17,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-17 [archive import: scored retroactively, not a live reading]",2024-07-17,scoring
2024-07-18,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-07-18 [archive import: scored retroactively, not a live reading]",2024-07-18,scoring
2024-07-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-19 [archive import: scored retroactively, not a live reading]",2024-07-19,scoring
2024-07-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-22 [archive import: scored retroactively, not a live reading]",2024-07-22,scoring
2024-07-23,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-07-23 [archive import: scored retroactively, not a live reading]",2024-07-23,scoring
2024-07-24,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-24 [archive import: scored retroactively, not a live reading]",2024-07-24,scoring
2024-07-25,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-07-25 [archive import: scored retroactively, not a live reading]",2024-07-25,scoring
2024-07-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-26 [archive import: scored retroactively, not a live reading]",2024-07-26,scoring
2024-07-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-29 [archive import: scored retroactively, not a live reading]",2024-07-29,scoring
2024-07-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-07-30 [archive import: scored retroactively, not a live reading]",2024-07-30,scoring
2024-07-31,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2024-07-31 [archive import: scored retroactively, not a live reading]",2024-07-31,scoring
2024-08-01,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-08-01 [archive import: scored retroactively, not a live reading]",2024-08-01,scoring
2024-08-02,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-02 [archive import: scored retroactively, not a live reading]",2024-08-02,scoring
2024-08-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-05 [archive import: scored retroactively, not a live reading]",2024-08-05,scoring
2024-08-06,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-08-06 [archive import: scored retroactively, not a live reading]",2024-08-06,scoring
2024-08-07,5,0.001,0,up,"NY Fed SRF total accepted 5.0$m on 2024-08-07 [archive import: scored retroactively, not a live reading]",2024-08-07,scoring
2024-08-08,101,0.010,0,up,"NY Fed SRF total accepted 101.0$m on 2024-08-08 [archive import: scored retroactively, not a live reading]",2024-08-08,scoring
2024-08-09,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-09 [archive import: scored retroactively, not a live reading]",2024-08-09,scoring
2024-08-12,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-12 [archive import: scored retroactively, not a live reading]",2024-08-12,scoring
2024-08-13,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-08-13 [archive import: scored retroactively, not a live reading]",2024-08-13,scoring
2024-08-14,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-14 [archive import: scored retroactively, not a live reading]",2024-08-14,scoring
2024-08-15,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-15 [archive import: scored retroactively, not a live reading]",2024-08-15,scoring
2024-08-16,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-16 [archive import: scored retroactively, not a live reading]",2024-08-16,scoring
2024-08-19,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-19 [archive import: scored retroactively, not a live reading]",2024-08-19,scoring
2024-08-20,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-08-20 [archive import: scored retroactively, not a live reading]",2024-08-20,scoring
2024-08-21,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-21 [archive import: scored retroactively, not a live reading]",2024-08-21,scoring
2024-08-22,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-22 [archive import: scored retroactively, not a live reading]",2024-08-22,scoring
2024-08-23,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-23 [archive import: scored retroactively, not a live reading]",2024-08-23,scoring
2024-08-26,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-26 [archive import: scored retroactively, not a live reading]",2024-08-26,scoring
2024-08-27,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-08-27 [archive import: scored retroactively, not a live reading]",2024-08-27,scoring
2024-08-28,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-28 [archive import: scored retroactively, not a live reading]",2024-08-28,scoring
2024-08-29,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-29 [archive import: scored retroactively, not a live reading]",2024-08-29,scoring
2024-08-30,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-08-30 [archive import: scored retroactively, not a live reading]",2024-08-30,scoring
2024-09-03,3,0.000,0,up,"NY Fed SRF total accepted 3.0$m on 2024-09-03 [archive import: scored retroactively, not a live reading]",2024-09-03,scoring
2024-09-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-09-04 [archive import: scored retroactively, not a live reading]",2024-09-04,scoring
2024-09-05,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-09-05 [archive import: scored retroactively, not a live reading]",2024-09-05,scoring
2024-09-06,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-09-06 [archive import: scored retroactively, not a live reading]",2024-09-06,scoring
2024-09-09,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-09-09 [archive import: scored retroactively, not a live reading]",2024-09-09,scoring
2024-09-10,103,0.010,0,up,"NY Fed SRF total accepted 103.0$m on 2024-09-10 [archive import: scored retroactively, not a live reading]",2024-09-10,scoring
2024-09-11,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-09-11 [archive import: scored retroactively, not a live reading]",2024-09-11,scoring
2024-09-12,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-09-12 [archive import: scored retroactively, not a live reading]",2024-09-12,scoring
2024-09-13,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-09-13 [archive import: scored retroactively, not a live reading]",2024-09-13,scoring
2024-09-16,20,0.002,0,up,"NY Fed SRF total accepted 20.0$m on 2024-09-16 [archive import: scored retroactively, not a live reading]",2024-09-16,scoring
2024-09-17,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-09-17 [archive import: scored retroactively, not a live reading]",2024-09-17,scoring
2024-09-18,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-09-18 [archive import: scored retroactively, not a live reading]",2024-09-18,scoring
2024-09-19,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-09-19 [archive import: scored retroactively, not a live reading]",2024-09-19,scoring
2024-09-20,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-09-20 [archive import: scored retroactively, not a live reading]",2024-09-20,scoring
2024-09-23,15,0.002,0,up,"NY Fed SRF total accepted 15.0$m on 2024-09-23 [archive import: scored retroactively, not a live reading]",2024-09-23,scoring
2024-09-24,59,0.006,0,up,"NY Fed SRF total accepted 59.0$m on 2024-09-24 [archive import: scored retroactively, not a live reading]",2024-09-24,scoring
2024-09-25,4,0.000,0,up,"NY Fed SRF total accepted 4.0$m on 2024-09-25 [archive import: scored retroactively, not a live reading]",2024-09-25,scoring
2024-09-26,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-09-26 [archive import: scored retroactively, not a live reading]",2024-09-26,scoring
2024-09-27,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-09-27 [archive import: scored retroactively, not a live reading]",2024-09-27,scoring
2024-09-30,2600,0.260,0,up,"NY Fed SRF total accepted 2,600.0$m on 2024-09-30 [archive import: scored retroactively, not a live reading]",2024-09-30,scoring
2024-10-01,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-10-01 [archive import: scored retroactively, not a live reading]",2024-10-01,scoring
2024-10-02,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-10-02 [archive import: scored retroactively, not a live reading]",2024-10-02,scoring
2024-10-03,102,0.010,0,up,"NY Fed SRF total accepted 102.0$m on 2024-10-03 [archive import: scored retroactively, not a live reading]",2024-10-03,scoring
2024-10-04,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-10-04 [archive import: scored retroactively, not a live reading]",2024-10-04,scoring
2024-10-07,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-10-07 [archive import: scored retroactively, not a live reading]",2024-10-07,scoring
2024-10-08,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-10-08 [archive import: scored retroactively, not a live reading]",2024-10-08,scoring
2024-10-09,1,0.000,0,up,"NY Fed SRF total accepted 1.0$m on 2024-10-09 [archive import: scored retroactively, not a live reading]",2024-10-09,scoring
2024-10-10,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-10-10 [archive import: scored retroactively, not a live reading]",2024-10-10,scoring
2024-10-11,0,0.000,0,flat,"NY Fed SRF total accepted 0.0$m on 2024-10-11 [archive import: scored retroactively, not a live reading]",2024-10-11,scoring
2024-10-15,2,0.000,0,up,"NY Fed SRF total accepted 2.0$m on 2024-10-15 [archive import: scored retroactively, not a live reading]",2024-10-15,scoring
